,distance_to,source,station_name,review_count,rating,name,price,poi_longitude,category,poi_latitude,address,Unnamed: 0,station_longitude,station_latitude,num_bikes
107,63.0,Foursquare,Broad & Cecil B. Moore,,,Qdoba Mexican Eats,,-75.158377,Mexican Restaurant,39.9785404,"1600 N Broad St (Suite 12), Philadelphia, PA 19121",30,-75.15777,39.97887,3
108,259.0,Foursquare,Midvale & Cresson,,,LeBus East Falls,,-75.1936636134526,New American Restaurant,40.00886168466631,"4201 Ridge Ave (Indian Queen Lane), Philadelphia, PA 19129",31,-75.19287,40.01112,3
109,263.0,Foursquare,Midvale & Cresson,,,Fiorino,,-75.1903618284967,Italian Restaurant,40.00973593094976,"3572 Indian Queen Ln, Philadelphia, PA 19129",31,-75.19287,40.01112,3
126,291.0,Foursquare,18th & JFK,,,Sweetgreen,,-75.1711748,Salad Restaurant,39.9518677,"1821 Chestnut St, Philadelphia, PA 19103",36,-75.16902,39.9539,9
125,243.0,Foursquare,18th & JFK,,,Gran Caffe L'Aquila,,-75.16939016959759,Italian Restaurant,39.951727725547904,"1716 Chestnut St, Philadelphia, PA 19103",36,-75.16902,39.9539,9
124,230.0,Foursquare,18th & JFK,,,Konditori,,-75.1687583423349,Coffee Shop,39.95183800869956,"40 S 17th St, Philadelphia, PA 19103",36,-75.16902,39.9539,9
123,188.0,Foursquare,18th & JFK,,,Vernick Fish,,-75.170268,Seafood Restaurant,39.955296,"1 N 19th St, Philadelphia, PA 19103",36,-75.16902,39.9539,9
122,153.0,Foursquare,18th & JFK,,,JG SkyHigh,,-75.170112,Restaurant,39.955001,"1 N 19th St Fl 60, Philadelphia, PA 19103",36,-75.16902,39.9539,9
121,380.0,Foursquare,Lindbergh & Wheeler,,,Carlette's backyard,,-75.21957240870441,Bar,39.93005376053848,"Philadelphia, PA 19143",35,-75.2162,39.9323,3
119,61.0,Foursquare,Girard & Palmer,,,Lloyd,,-75.12744793114754,Whisky Bar,39.97133198702904,"529 E Girard Ave (at Montgomery Ave), Philadelphia, PA 19125",34,-75.12813,39.97116,11
118,114.0,Foursquare,22nd & Spring Garden,,,WFM Coffee Bar,,-75.17413924269384,Coffee Shop,39.9628975369245,"2101 Pennsylvania Ave, Philadelphia, PA 19130",33,-75.17385,39.9639,1
117,106.0,Foursquare,22nd & Spring Garden,,,Goldie - Whole Foods Market,,-75.1742946711873,Falafel Restaurant,39.96300258045803,"2101 Pennsylvania Ave, Philadelphia, PA 19130",33,-75.17385,39.9639,1
116,106.0,Foursquare,22nd & Spring Garden,,,Dizengoff,,-75.17428656367117,Jewish Restaurant,39.96300504544611,"2101 Pennsylvania Ave, Philadelphia, PA 19130",33,-75.17385,39.9639,1
115,89.0,Foursquare,22nd & Spring Garden,,,Umai Umai,,-75.17412999999999,Sushi Restaurant,39.964673,"533 N 22nd St, Philadelphia, PA 19130",33,-75.17385,39.9639,1
114,442.0,Foursquare,16th & Callowhill,,,Gyu-Kaku Japanese BBQ,,-75.17020957431274,Japanese Restaurant,39.96072762984046,"1901 Callowhill St, Philadelphia, PA 19130",32,-75.1651,39.96,8
113,338.0,Foursquare,16th & Callowhill,,,Kelliann's Bar & Grill,,-75.164509,Dive Bar,39.963014,"1549 Spring Garden St, Philadelphia, PA 19130",32,-75.1651,39.96,8
112,353.0,Foursquare,16th & Callowhill,,,Doma Japanese Restaurant,,-75.16919632546524,Sushi Restaurant,39.96052071525839,"1822 Callowhill St, Philadelphia, PA 19130",32,-75.1651,39.96,8
111,245.0,Foursquare,Midvale & Cresson,,,Thunder Mug Cafe,,-75.19468934325535,Coffee Shop,40.00941146209319,"4233 Ridge Ave, Philadelphia, PA 19129",31,-75.19287,40.01112,3
110,241.0,Foursquare,Midvale & Cresson,,,Shan Chuan,,-75.19411377568966,Chinese Restaurant,40.009165706661726,"4211 Ridge Ave (Midvale Ave.), Philadelphia, PA 19129",31,-75.19287,40.01112,3
342,151.0,Foursquare,9th & Spring Garden,,,W/N W/N,,-75.15411471109576,Café,39.96183341166432,"931 Spring Garden St, Philadelphia, PA 19123",98,-75.15242,39.96143,2
343,179.0,Foursquare,6th & Girard,,,Tiffin,,-75.14873063681557,Indian Restaurant,39.97042401472154,"710 W Girard Ave (Btwn N 7th & N Marshall St), Philadelphia, PA 19123",99,-75.14666,39.97012,5
344,225.0,Foursquare,6th & Girard,,,Taco Riendo,,-75.14467287666268,Taco Restaurant,39.971460413774864,"1301 N 5th St (at Thompson St.), Philadelphia, PA 19122",99,-75.14666,39.97012,5
569,51.0,Foursquare,6th & Brown,,,Pura Vida,,-75.1476483742907,Latin American Restaurant,39.9636270884807,"527 Fairmount Ave, Philadelphia, PA 19123",166,-75.14769,39.96409,4
577,54.0,Foursquare,Broad & Snyder,,,Pho Cyclo Cafe,,-75.17017298998394,Vietnamese Restaurant,39.923802966737696,"2124 S Broad St, Philadelphia, PA 19145",169,-75.16959,39.924,12
576,759.0,Foursquare,56th & Chestnut,,,Top Taste,,-75.22486763865805,Caribbean Restaurant,39.96118545959108,"40 N 52nd St, Philadelphia, PA 19139",168,-75.23354,39.95961,0
575,767.0,Foursquare,56th & Chestnut,,,Brown Sugar Bakery & Cafe,,-75.22550884791522,Caribbean Restaurant,39.956472693718695,"219 S 52nd St (at Chancellor St.), Philadelphia, PA 19139",168,-75.23354,39.95961,0
574,433.0,Foursquare,56th & Chestnut,,,Hyons 56th & Spruce St,,-75.23380015912399,Seafood Restaurant,39.95570992194799,"Philadelphia, PA 19139",168,-75.23354,39.95961,0
573,133.0,Foursquare,56th & Chestnut,,,Wendy's,,-75.23412801464679,Fast Food Restaurant,39.96072451003063,"5601 Chestnut St, Philadelphia, PA 19139",168,-75.23354,39.95961,0
572,575.0,Foursquare,53rd & Baltimore,,,Satellite Cafe,,-75.22271117503848,Café,39.94783793467308,"701 S 50th St (49th Street), Philadelphia, PA 19143",167,-75.22946,39.9476,1
571,441.0,Foursquare,53rd & Baltimore,,,Booker's Restaurant & Bar,,-75.22430911859367,Southern Food Restaurant,39.947997946731576,"5021 Baltimore Ave (51st St.), Philadelphia, PA 19143",167,-75.22946,39.9476,1
570,278.0,Foursquare,6th & Brown,,,Cafe La Maude,,-75.14441952790673,Café,39.96421025040534,"816 N 4th St (at Reno St), Philadelphia, PA 19123",166,-75.14769,39.96409,4
568,208.0,Foursquare,Broad & Chestnut,,,Oyster House,,-75.166666,Seafood Restaurant,39.950288,"1516 Sansom St (btw 15th St & 16th St), Philadelphia, PA 19102",165,-75.16438,39.95095,5
558,152.0,Foursquare,Amtrak 30th Street Station,,,Taco Bell,,-75.181949,Fast Food Restaurant,39.955681,"2951 Market St, Philadelphia, PA 19104",163,-75.18323,39.95472,5
567,189.0,Foursquare,Broad & Chestnut,,,Time,,-75.1625878724553,Whisky Bar,39.94993822300982,"1315 Sansom St (at 13th St), Philadelphia, PA 19107",165,-75.16438,39.95095,5
566,107.0,Foursquare,Broad & Chestnut,,,La Colombe Coffee Roasters,,-75.16523808706552,Coffee Shop,39.951659480836746,"1414 S Penn Sq (at S 15th St), Philadelphia, PA 19102",165,-75.16438,39.95095,5
565,316.0,Foursquare,Broad & Ritner,,,Johnny Chang's,,-75.1708331907566,Sushi Restaurant,39.91800539292307,"2601 S Broad St (at W Shunk St), Philadelphia, PA 19148",164,-75.17033,39.92083,3
564,339.0,Foursquare,Broad & Ritner,,,SouthHouse,,-75.1687293334536,Bar,39.91803133431034,"2535 S 13th St (Shunk), Philadelphia, PA 19148",164,-75.17033,39.92083,3
563,244.0,Foursquare,Broad & Ritner,,,Caffe Chicco,,-75.17122391682463,Café,39.91873892774997,"2532 S Broad St (between Porter & Shunk Streets), Philadelphia, PA 19145",164,-75.17033,39.92083,3
562,271.0,Foursquare,Broad & Ritner,,,D'jakarta Cafe,,-75.17351075725236,Indonesian Restaurant,39.92089747932695,"1540 W Ritner St (16th st & Ritner st), Philadelphia, PA 19145",164,-75.17033,39.92083,3
561,192.0,Foursquare,Broad & Ritner,,,Starbucks,,-75.16985776,Coffee Shop,39.92252073,"2201-2219 S Broad St (at Jackson St), Philadelphia, PA 19148",164,-75.17033,39.92083,3
560,166.0,Foursquare,Broad & Ritner,,,L'Angolo Ristorante,,-75.17136297948085,Italian Restaurant,39.91956206367489,"1415 W Porter St, Philadelphia, PA 19145",164,-75.17033,39.92083,3
578,238.0,Foursquare,Broad & Snyder,,,Café y Chocolate,,-75.17226,Mexican Restaurant,39.924628,"1532 Snyder Ave, Philadelphia, PA 19145",169,-75.16959,39.924,12
579,165.0,Foursquare,Broad & Snyder,,,Starbucks,,-75.16985776,Coffee Shop,39.92252073,"2201-2219 S Broad St (at Jackson St), Philadelphia, PA 19148",169,-75.16959,39.924,12
580,70.0,Foursquare,Broad & Snyder,,,Hibachi 2 Go,,-75.17029286697561,Sushi Restaurant,39.924332970375225,"1414 Snyder Ave (at S Broad St), Philadelphia, PA 19145",169,-75.16959,39.924,12
581,269.0,Foursquare,Broad & Snyder,,,Le Virtù,,-75.16788506398544,Italian Restaurant,39.926044241224766,"1927 E Passyunk Ave, Philadelphia, PA 19148",169,-75.16959,39.924,12
598,141.0,Foursquare,"Welcome Park, NPS",,,Zahav,,-75.14506448469714,Israeli Restaurant,39.94633695892293,"237 Saint James Pl (at Dock St), Philadelphia, PA 19106",173,-75.14403,39.94733,12
597,105.0,Foursquare,"Welcome Park, NPS",,,Glory Beer Bar & Kitchen,,-75.1435843403267,Beer Bar,39.94821853469077,"126 Chestnut St, Philadelphia, PA 19106",173,-75.14403,39.94733,12
596,97.0,Foursquare,"Welcome Park, NPS",,,Positano Coast by Aldo Lamberti,,-75.14494694530335,Italian Restaurant,39.946803446288506,"212 Walnut St Fl 2 (2nd St), Philadelphia, PA 19106",173,-75.14403,39.94733,12
595,62.0,Foursquare,"Welcome Park, NPS",,,The Olde Bar,,-75.14383,Cocktail Bar,39.946785,"125 Walnut St (at 2nd St), Philadelphia, PA 19106",173,-75.14403,39.94733,12
594,577.0,Foursquare,"4th & Walnut, NPS",,,Bodhi Coffee,,-75.14545797458909,Café,39.94285617341323,"410 S 2nd St (Pine St), Philadelphia, PA 19147",172,-75.14886,39.94735,7
593,560.0,Foursquare,"4th & Walnut, NPS",,,Spasso Italian Grill,,-75.14251769263223,Italian Restaurant,39.94870039431784,"34 S Front St (at Chestnut St), Philadelphia, PA 19106",172,-75.14886,39.94735,7
592,394.0,Foursquare,"4th & Walnut, NPS",,,Talula's Garden,,-75.15347877070249,New American Restaurant,39.94714094280398,"210 W Washington Sq (btwn Walnut St & Locust St), Philadelphia, PA 19106",172,-75.14886,39.94735,7
591,342.0,Foursquare,"4th & Walnut, NPS",,,Zahav,,-75.14506448469714,Israeli Restaurant,39.94633695892293,"237 Saint James Pl (at Dock St), Philadelphia, PA 19106",172,-75.14886,39.94735,7
590,177.0,Foursquare,Allegheny & Richmond,,,Mom Mom’s,,-75.103106,Polish Restaurant,39.982202,"3124 Richmond St (E Clementine), Philadelphia, PA 19134",171,-75.10121,39.98287,8
589,86.0,Foursquare,Allegheny & Richmond,,,The Last Shot,,-75.10162999030939,Bar,39.98358259452807,"Allegheny (Salmon), Philadelphia, PA ¤19134",171,-75.10121,39.98287,8
588,89.0,Foursquare,Allegheny & Richmond,,,Donna's Bar,,-75.1020458930405,Bar,39.9833531974155,"2732 E Allegheny Ave, Philadelphia, PA 19134",171,-75.10121,39.98287,8
587,295.0,Foursquare,6th & Master,,,Reggae Reggae Vibes,,-75.14559342821238,Caribbean Restaurant,39.97054979007049,"517 W Girard Ave, Philadelphia, PA 19123",170,-75.14612,39.97318,3
586,378.0,Foursquare,6th & Master,,,Tiffin,,-75.14873063681557,Indian Restaurant,39.97042401472154,"710 W Girard Ave (Btwn N 7th & N Marshall St), Philadelphia, PA 19123",170,-75.14612,39.97318,3
585,430.0,Foursquare,6th & Master,,,Reanimator Coffee,,-75.14115157563333,Café,39.97244167095113,"310 W Master St (at Germantown Ave), Philadelphia, PA 19122",170,-75.14612,39.97318,3
584,225.0,Foursquare,6th & Master,,,Helm,,-75.14453863761928,New American Restaurant,39.971552051326896,"1303 N 5th St (at W Thompson St), Philadelphia, PA 19122",170,-75.14612,39.97318,3
583,227.0,Foursquare,6th & Master,,,Taco Riendo,,-75.14467287666268,Taco Restaurant,39.971460413774864,"1301 N 5th St (at Thompson St.), Philadelphia, PA 19122",170,-75.14612,39.97318,3
582,262.0,Foursquare,Broad & Snyder,,,Ristorante Pesto,,-75.16918073650385,Italian Restaurant,39.92633847119804,"1915 S Broad St (btwn McKean St & Mifflin St), Philadelphia, PA 19148",169,-75.16959,39.924,12
559,170.0,Foursquare,Broad & Ritner,,,Scannicchio's,,-75.17087317296719,Italian Restaurant,39.919354267886376,"2500 S Broad St, Philadelphia, PA 19145",164,-75.17033,39.92083,3
557,121.0,Foursquare,Amtrak 30th Street Station,,,Beck's Cajun Cafe,,-75.18215844362064,Cajun and Creole Restaurant,39.95544178975986,"2955 Market St, Philadelphia, PA 19104",163,-75.18323,39.95472,5
600,140.0,Foursquare,"Welcome Park, NPS",,,European Republic,,-75.14471550531007,Modern European Restaurant,39.94848100323117,"213 Chestnut St, Philadelphia, PA 19106",173,-75.14403,39.94733,12
526,148.0,Foursquare,4th & Bainbridge,,,Marrakesh,,-75.14954396983812,Moroccan Restaurant,39.94194989894999,"517 S Leithgow St (btwn 4th St & 5th St), Philadelphia, PA 19147",155,-75.14958,39.94061,4
534,367.0,Foursquare,Fitzwater & Juniper,,,Jet Wine Bar,,-75.16801364114593,Wine Bar,39.94405195242865,"1525 South St (btwn 15th & 16th Sts), Philadelphia, PA 19146",156,-75.16502,39.94167,3
533,321.0,Foursquare,Fitzwater & Juniper,,,Wine Dive,,-75.16758320379034,Wine Bar,39.94378756484492,"1506 South St (at S 15th St), Philadelphia, PA 19146",156,-75.16502,39.94167,3
532,340.0,Foursquare,Fitzwater & Juniper,,,The Quick Fixx,,-75.16764468637469,Italian Restaurant,39.94398018082709,"1511 South St, Philadelphia, PA 19146",156,-75.16502,39.94167,3
531,337.0,Foursquare,Fitzwater & Juniper,,,Bob & Barbara's Cocktail Lounge,,-75.16757995945206,Dive Bar,39.94398386095084,"1509 South St (at 15th St), Philadelphia, PA 19146",156,-75.16502,39.94167,3
530,314.0,Foursquare,Fitzwater & Juniper,,,Sawatdee,,-75.16727502499022,Thai Restaurant,39.94390919808878,"534 S 15th St (at 15th St), Philadelphia, PA 19146",156,-75.16502,39.94167,3
529,159.0,Foursquare,Fitzwater & Juniper,,,Quetzally Mexican Food,,-75.16314433413895,Mexican Restaurant,39.941602357178446,"1225 Fitzwater St (at S 12th St), Philadelphia, PA 19147",156,-75.16502,39.94167,3
528,240.0,Foursquare,4th & Bainbridge,,,Tattooed Mom,,-75.15188034038363,Bar,39.94186888396725,"530 South St (btw 5th and 6th), Philadelphia, PA 19147",155,-75.14958,39.94061,4
527,201.0,Foursquare,4th & Bainbridge,,,Nora's Taqueria & Grill,,-75.14734003218132,Mexican Restaurant,39.94118073892439,"248 South St (at S 3rd St), Philadelphia, PA 19147",155,-75.14958,39.94061,4
525,162.0,Foursquare,4th & Bainbridge,,,OX Coffee,,-75.14773841446954,Coffee Shop,39.94099138360062,"616 S 3rd St (South st), Philadelphia, PA 19147",155,-75.14958,39.94061,4
556,62.0,Foursquare,Amtrak 30th Street Station,,,Gigi's Caribbean Soul Food,,-75.18378310050704,Southern Food Restaurant,39.954351044156,"1-49 S 30th St (at Chestnut St), Philadelphia, PA 19104",163,-75.18323,39.95472,5
524,21.0,Foursquare,4th & Bainbridge,,,Southwark,,-75.14934308574003,Cocktail Bar,39.940547842044666,"701 S 4th St (at Bainbridge St.), Philadelphia, PA 19147",155,-75.14958,39.94061,4
523,78.0,Foursquare,"21st & Winter, Franklin Institute",,,Peddler Coffee,,-75.17422193303025,Coffee Shop,39.9582878249093,"2100 Spring St (at N 21st St), Philadelphia, PA 19103",154,-75.17369,39.95886,3
522,412.0,Foursquare,17th & Green,,,Osteria,,-75.161056,Italian Restaurant,39.965029,"640 N Broad St, Philadelphia, PA 19130",153,-75.16582,39.96437,4
521,330.0,Foursquare,17th & Green,,,Kansai,,-75.16928733955586,Japanese Restaurant,39.96302710496029,"1822 Spring Garden St (18th), Philadelphia, PA 19130",153,-75.16582,39.96437,4
520,187.0,Foursquare,17th & Green,,,Kelliann's Bar & Grill,,-75.164509,Dive Bar,39.963014,"1549 Spring Garden St, Philadelphia, PA 19130",153,-75.16582,39.96437,4
519,99.0,Foursquare,"Spring Garden Station, MFL",,,The Bridge,,-75.13948277614372,Bar,39.95965498189352,"100 Spring Garden St, Philadelphia, PA 19123",152,-75.1402,39.96036,10
518,148.0,Foursquare,"Spring Garden Station, MFL",,,Seiko Japanese Restaurant,,-75.14156,Japanese Restaurant,39.96119,"604 N 2nd St (at Green St), Philadelphia, PA 19123",152,-75.1402,39.96036,10
517,206.0,Foursquare,"Spring Garden Station, MFL",,,Bourbon & Branch,,-75.14112050217588,Restaurant,39.96207900303526,"705 N 2nd St, Philadelphia, PA 19123",152,-75.1402,39.96036,10
535,604.0,Foursquare,25th & Wharton,,,Madira Bar and Grill,,-75.17915905287052,Indian Restaurant,39.93591904208965,"1252 S 21st St, Philadelphia, PA 19146",157,-75.18621,39.93651,7
536,377.0,Foursquare,25th & Wharton,,,Twin dragon,,-75.18967876679093,Chinese Restaurant,39.93439816406175,"27th & dickinson, Philadelphia, PA 19146",157,-75.18621,39.93651,7
537,383.0,Foursquare,25th & Wharton,,,Krunch Inn,,-75.19057942879118,Bar,39.93570056581552,"1401 S 28th St (28th and Reed), Philadelphia, PA 19146",157,-75.18621,39.93651,7
538,21.0,Foursquare,20th & Sansom,,,Wilder,,-75.17405428325212,New American Restaurant,39.95151033971078,"2009 Sansom St, Philadelphia, PA 19103",158,-75.17394,39.95134,13
555,87.0,Foursquare,23rd & South,,,Starbucks,,-75.17869300145473,Coffee Shop,39.945399929737015,"2201 South St, Philadelphia, PA 19146",162,-75.17971,39.94527,9
554,136.0,Foursquare,23rd & South,,,Cafe Lutecia,,-75.1795368098496,Café,39.94649527647167,"2301 Lombard St (at 23rd St), Philadelphia, PA 19146",162,-75.17971,39.94527,9
553,163.0,Foursquare,23rd & South,,,Rival Bros Coffee,,-75.18068102034958,Coffee Shop,39.94653993759493,"2400 Lombard St (at S 24th St), Philadelphia, PA 19146",162,-75.17971,39.94527,9
552,90.0,Foursquare,38th & Spruce,,,Just Salad,,-75.19857889756834,Salad Restaurant,39.951063108462186,"3728 Spruce St (at S 38th St), Philadelphia, PA 19104",161,-75.19962,39.95121,0
551,157.0,Foursquare,38th & Spruce,,,Mexi-Philly,,-75.19777421614793,Mexican Restaurant,39.95125407502779,"36th & Spruce St, Philadelphia, PA 19104",161,-75.19962,39.95121,0
550,389.0,Foursquare,"7th & Race, Franklin Square",,,EMei Restaurant,,-75.15543428390275,Chinese Restaurant,39.953607844040114,"915 Arch St, Philadelphia, PA 19107",160,-75.15128,39.95508,4
549,376.0,Foursquare,"7th & Race, Franklin Square",,,Bubblefish,,-75.15515705141259,Sushi Restaurant,39.95345457284423,"909 Arch St, Philadelphia, PA 19107",160,-75.15128,39.95508,4
548,270.0,Foursquare,"7th & Race, Franklin Square",,,Rays Cafe & Tea House Inc.,,-75.1544034783728,Asian Restaurant,39.954662224486576,"141 N 9th St, Philadelphia, PA 19107",160,-75.15128,39.95508,4
547,278.0,Foursquare,"7th & Race, Franklin Square",,,Sang Kee Peking Duck House,,-75.15402667490855,Chinese Restaurant,39.95644347292135,"238 N 9th St, Philadelphia, PA 19107",160,-75.15128,39.95508,4
546,268.0,Foursquare,"7th & Race, Franklin Square",,,Terakawa Ramen,,-75.15440488682123,Ramen Restaurant,39.95540396376232,"204 N 9th St (btwn Race & Spring St), Philadelphia, PA 19107",160,-75.15128,39.95508,4
545,179.0,Foursquare,34th & Arch,,,Savas Brick Oven Pizza,,-75.19285437290878,Bar,39.95816477449976,"3505 Lancaster Ave, Philadelphia, PA 19104",159,-75.19079,39.95784,3
544,48.0,Foursquare,34th & Arch,,,Saxbys Coffee,,-75.19077431569846,Coffee Shop,39.957401826691296,"65 N 34th St (at Lancaster Ave), Philadelphia, PA 19104",159,-75.19079,39.95784,3
543,101.0,Foursquare,20th & Sansom,,,El Rey,,-75.1740503,Mexican Restaurant,39.9522504,"2013 Chestnut St (at 20th St), Philadelphia, PA 19103",158,-75.17394,39.95134,13
542,74.0,Foursquare,20th & Sansom,,,Almaz Cafe,,-75.17380949105907,Ethiopian Restaurant,39.95067716891859,"140 S 20th St (at Walnut St.), Philadelphia, PA 19103",158,-75.17394,39.95134,13
541,113.0,Foursquare,20th & Sansom,,,Vernick Food & Drink,,-75.17492740552193,American Restaurant,39.95065660936624,"2031 Walnut St (at S 20th St), Philadelphia, PA 19103",158,-75.17394,39.95134,13
540,87.0,Foursquare,20th & Sansom,,,Vic Sushi Bar,,-75.17494806114004,Sushi Restaurant,39.95147676145491,"2035 Sansom St, Philadelphia, PA 19103",158,-75.17394,39.95134,13
539,25.0,Foursquare,20th & Sansom,,,Village Whiskey,,-75.17364332772435,Whisky Bar,39.95128529751654,"118 S 20th St (at Sansom St), Philadelphia, PA 19103",158,-75.17394,39.95134,13
599,126.0,Foursquare,"Welcome Park, NPS",,,Han Dynasty,,-75.14381888707953,Chinese Restaurant,39.94845633567079,"123 Chestnut St, Philadelphia, PA 19106",173,-75.14403,39.94733,12
601,149.0,Foursquare,"Welcome Park, NPS",,,Royal Boucherie,,-75.14408512484212,French Restaurant,39.94867826918429,"52 S 2nd St, Philadelphia, PA 19106",173,-75.14403,39.94733,12
345,102.0,Foursquare,6th & Girard,,,Reggae Reggae Vibes,,-75.14559342821238,Caribbean Restaurant,39.97054979007049,"517 W Girard Ave, Philadelphia, PA 19123",99,-75.14666,39.97012,5
655,76.0,Foursquare,31st & Girard,,,iMunch Cafe,,-75.18637151525799,Café,39.97585990634777,"1233 N 31st St, Philadelphia, PA 19121",193,-75.18669,39.97522,1
663,185.0,Foursquare,9th & Lombard,,,Jiggy Coffee,,-75.158345,Coffee Shop,39.944622,"1000 Pine St (10th St), Philadelphia, PA 19107",195,-75.15698,39.94332,4
662,172.0,Foursquare,9th & Lombard,,,Good Karma Cafe,,-75.15797234416873,Café,39.94467167210889,"928 Pine St (at 10th St), Philadelphia, PA 19107",195,-75.15698,39.94332,4
661,168.0,Foursquare,9th & Lombard,,,Chapterhouse Cafe & Gallery,,-75.1573325427228,Coffee Shop,39.94182815564492,"620 S 9th St (at Bainbridge St.), Philadelphia, PA 19147",195,-75.15698,39.94332,4
660,615.0,Foursquare,"Independence Mall, NPS",,,Zahav,,-75.14506448469714,Israeli Restaurant,39.94633695892293,"237 Saint James Pl (at Dock St), Philadelphia, PA 19106",194,-75.14947,39.95073,3
659,571.0,Foursquare,"Independence Mall, NPS",,,Bubblefish,,-75.15515705141259,Sushi Restaurant,39.95345457284423,"909 Arch St, Philadelphia, PA 19107",194,-75.14947,39.95073,3
658,525.0,Foursquare,"Independence Mall, NPS",,,Talula's Garden,,-75.15347877070249,New American Restaurant,39.94714094280398,"210 W Washington Sq (btwn Walnut St & Locust St), Philadelphia, PA 19106",194,-75.14947,39.95073,3
657,402.0,Foursquare,31st & Girard,,,Green Eggs Cafe,,-75.18217418068042,Restaurant,39.974146568249,"2800 W Girard Ave (28’th Street), Philadelphia, PA 19130",193,-75.18669,39.97522,1
656,322.0,Foursquare,31st & Girard,,,The Monkey & The Elephant,,-75.18298099951868,Café,39.974650944424695,"2831 W Girard Ave (28th St), Philadelphia, PA 19130",193,-75.18669,39.97522,1
654,86.0,Foursquare,"Girard Station, MFL",,,Saint Lazarus Bar,,-75.13639,Bar,39.968792,"102 W Girard Ave (Front Street), Philadelphia, PA 19123",192,-75.13546,39.96849,12
644,49.0,Foursquare,22nd & Cecil B. Moore,,,Bella's Breakfast & Lunch,,-75.1707361085872,Southern Food Restaurant,39.97960652484411,"2159 Ridge St., Philadelphia, PA 19121",189,-75.17088,39.98004,0
653,127.0,Foursquare,"Girard Station, MFL",,,Barcade,,-75.13459302918925,Bar,39.96755264839301,"1114 Frankford Ave (W Girard Ave & W Widley St), Philadelphia, PA 19125",192,-75.13546,39.96849,12
652,117.0,Foursquare,"Girard Station, MFL",,,Johnny Brenda's,,-75.13425008138374,Bar,39.96899061147213,"1201 Frankford Ave (at Girard Ave), Philadelphia, PA 19125",192,-75.13546,39.96849,12
651,91.0,Foursquare,"Girard Station, MFL",,,R&D,,-75.134605,Cocktail Bar,39.968991,"1206 Frankford Ave, Philadelphia, PA 19125",192,-75.13546,39.96849,12
650,56.0,Foursquare,"Girard Station, MFL",,,Kosta's,,-75.13493660588752,Greek Restaurant,39.96880389088569,"15 W Girard Ave, Philadelphia, PA 19123",192,-75.13546,39.96849,12
649,46.0,Foursquare,"Girard Station, MFL",,,Sancho Pistola's,,-75.135199,Mexican Restaurant,39.968855,"19 W Girard Ave (at Leopard St), Philadelphia, PA 19123",192,-75.13546,39.96849,12
648,280.0,Foursquare,36th & Filbert,,,Han Dynasty University City,,-75.19707468846718,Szechuan Restaurant,39.95658634457237,"3711 Market St, Philadelphia, PA 19104",191,-75.19388,39.95719,3
647,139.0,Foursquare,36th & Filbert,,,Savas Brick Oven Pizza,,-75.19285437290878,Bar,39.95816477449976,"3505 Lancaster Ave, Philadelphia, PA 19104",191,-75.19388,39.95719,3
646,264.0,Foursquare,4th & Oregon,,,Pho Ha Saigon,,-75.1538087121806,Vietnamese Restaurant,39.91324294009004,"575 Adams Ave Ste 1, Philadelphia, PA 19120",190,-75.15474,39.91551,8
664,151.0,Foursquare,"32nd & Baring, Drexel Park",,,Brexel Cafe,,-75.1892782340839,Hookah Bar,39.96088112123381,"305 N 33rd St, Philadelphia, PA 19104",196,-75.18788,39.96173,4
665,163.0,Foursquare,"32nd & Baring, Drexel Park",,,Arterial Coffee,,-75.18762052725634,Coffee Shop,39.96319007204626,"3100 Spring Garden St, Philadelphia, PA 19104",196,-75.18788,39.96173,4
666,21.0,Foursquare,Cedar & Norris,,,Loco Pez,,-75.127390339885,Mexican Restaurant,39.97684357384847,"2401 E Norris St (at Cedar St & Susquehanna St), Philadelphia, PA 19125",197,-75.12764,39.9768,10
667,8.0,Foursquare,Cedar & Norris,,,Cedar Point Bar & Kitchen,,-75.12766820028347,Southern Food Restaurant,39.97687265307857,"2370 E Norris St (at Cedar St), Philadelphia, PA 19125",197,-75.12764,39.9768,10
684,387.0,Foursquare,Broad & Master,,,Pita Chip,,-75.1584168065293,Mediterranean Restaurant,39.9780377862915,"1600 N Broad St Ste 7, Philadelphia, PA 19121",201,-75.15917,39.9746,2
683,375.0,Foursquare,Broad & Master,,,Tropical Smoothie Cafe,,-75.15840999874148,Juice Bar,39.97793106291447,"1600 N Broad St, Philadelphia, PA 19121",201,-75.15917,39.9746,2
682,344.0,Foursquare,Broad & Master,,,Honeygrow,,-75.15751755550048,Salad Restaurant,39.97742972464794,"1601 N Broad St (Cecil B Moore Ave), Philadelphia, PA 19122",201,-75.15917,39.9746,2
681,659.0,Foursquare,23rd & Master,,,Lucky Goat Coffee House,,-75.17935730716006,Coffee Shop,39.97248795027458,"888 N 26th St (at Poplar St), Philadelphia, PA 19130",200,-75.17362,39.97647,4
680,595.0,Foursquare,23rd & Master,,,2637Brew,,-75.18003518604161,American Restaurant,39.97433440252006,"2637 W Girard Ave, Philadelphia, PA 19130",200,-75.17362,39.97647,4
679,373.0,Foursquare,16th & Wolf,,,L'Angolo Ristorante,,-75.17136297948085,Italian Restaurant,39.91956206367489,"1415 W Porter St, Philadelphia, PA 19145",199,-75.17337,39.92255,4
